N,P,K,temperature,humidity,ph,rainfall,label
69,57,48,27.48480705515316,74.3667752927418,6.539017656911141,88.27876024031747,chili
62,55,59,20.746765679955573,69.40875821951262,6.841137825693956,80.71949877468688,chili
95,52,48,20.156967264095712,76.0385003928015,6.760247309619256,92.81439528911274,chili
99,54,47,27.10530537744256,67.04668324582745,6.908369361079785,90.43377749040388,chili
94,41,44,20.08282687479128,61.80851070348406,6.006376209829902,69.78507215639466,chili
100,49,60,21.22475476494652,66.52357658209141,6.8220457421573855,60.69061222880392,chili
75,58,43,21.4647484979488,62.19662844569834,6.266425863052265,70.00197956401817,chili
64,60,49,26.90419442726436,62.67321372219061,6.324379919931724,88.63693361534767,chili
92,43,44,24.32102837811244,79.27506533800218,6.5669302538385885,68.8932574376072,chili
81,45,48,26.48154542872865,74.19950449763046,6.738049548732184,79.11130575543758,chili
74,49,42,28.526939434573983,65.16709890970817,6.901736072784983,87.63659026429286,chili
96,57,45,24.268497565703484,73.23961579309248,6.513955533562661,99.9424733630022,chili
67,55,54,25.0294501384902,71.43938880124806,6.291525084553856,67.45433267254245,chili
83,44,50,25.70370354326633,76.86039330718313,6.582009378828138,72.25229579487254,chili
87,54,55,24.769568148121365,68.84521643005033,6.11012092357891,68.13641461749039,chili
95,47,56,23.664597984579817,78.40589306272523,6.281802032398867,98.52176736219832,chili
78,40,42,20.180725535804715,71.95454709080829,6.684896564337208,97.23687036480968,chili
81,40,46,27.05629322783665,73.54375618526839,6.017078096930938,93.07436189075946,chili
96,49,40,21.33257449900229,61.448751331827744,6.734818109525219,70.91940522754328,chili
60,40,60,26.337949979497264,62.13571499635661,6.826307201422701,70.09031553916705,chili
70,59,42,22.696739386210304,60.856660438817535,6.624641649918444,71.13294966803667,chili
90,43,52,27.35448050787923,67.03465404275272,6.064334236139342,92.98638649605682,chili
69,54,47,22.185589648820866,67.55537012175904,6.013515634951614,67.41144869377581,chili
90,46,58,21.159710318728624,62.27237993366994,6.956264861259092,97.7825733360074,chili
67,47,59,27.79950823014993,64.30676394165502,6.421732227659991,76.94066117584941,chili
92,52,54,25.61328205066676,71.03222649346316,6.2565072045825705,63.52952032377614,chili
76,44,50,21.527624173932303,69.00921058869828,6.97221655706937,98.58998937974802,chili
71,46,56,20.35795165525857,77.32866711887553,6.168088815214697,63.51368618998058,chili
69,44,57,22.339495840710043,66.5759861927928,6.460814735204265,95.38197491724976,chili
85,46,59,27.92172392079744,64.62245963200945,6.392687146284565,91.10208475094385,chili
90,50,44,20.507266998667934,78.60339802932737,6.766337290432984,80.08732581529485,chili
95,50,49,22.936566632857,76.96309578347083,6.388103037199203,75.58114347884784,chili
65,52,53,25.665146654485557,78.78699292632679,6.661686765044576,88.589093823182,chili
88,51,53,21.832330609762707,65.06724270783891,6.625317692758834,81.95330294071883,chili
76,41,48,24.304830015167543,76.43041506369613,6.6754573858211135,61.58579864845392,chili
80,49,44,25.38531853508189,69.34147295328448,6.417894591387876,73.04987782943427,chili
64,57,55,29.575986219686307,72.04518785620705,6.176360021381479,66.08075196160974,chili
98,50,57,29.025371989217877,73.57759232345423,6.103995782167488,68.8318084638956,chili
61,51,47,21.33720055383856,62.61706144299667,6.859985587248296,90.99490786872718,chili
63,45,44,22.13571263150566,65.35098222410744,6.294478744525609,63.7022667329031,chili
90,41,57,21.824561148902436,70.11183255103361,6.151600516876957,63.4509435216376,chili
93,49,57,20.983127296578925,65.37363507676521,6.317358203918676,61.19909850887244,chili
96,58,47,23.92720955513249,79.00156554202503,6.920450084119798,79.45408709708445,chili
97,48,52,26.99417107598254,66.52482286328515,6.402566451402511,61.29204114477283,chili
97,47,60,29.718939524267316,77.1961572853369,6.990575618153361,68.79820703271022,chili
97,47,43,24.587077758100584,63.42293907178426,6.1378380135928,72.87403871762511,chili
82,40,46,27.4556698067003,60.650176265451904,6.265264629989325,98.95480352816163,chili
83,58,45,23.225366288896968,65.72518171032556,6.6021675660441925,66.48249738177896,chili
73,46,47,23.78277496951967,79.03379505805944,6.667534639523427,95.8745099208094,chili
99,54,47,28.25041951556125,65.47397129313599,6.180865285602184,66.221178030597,chili
61,43,41,29.92333125445341,79.53693575990603,6.29947329555626,72.59959214300146,chili
71,46,60,25.0885718415184,79.34582673008221,6.102630536444809,61.21358077413997,chili
81,52,40,26.35414089889752,74.50497981860894,6.215025587257207,89.66143010312899,chili
77,50,47,20.027212885648424,68.2498263527359,6.258358110984177,94.7559366742246,chili
63,40,44,26.89877868681,71.97196544133578,6.643544512069773,94.93055496825514,chili
91,56,48,25.52799424953769,60.99403384089094,6.919451129544501,74.79397944442418,chili
83,47,40,28.170787021029653,71.54180875050136,6.89102115679222,73.09893966036385,chili
76,45,46,27.371441292910216,64.15210613071186,6.56760175160313,90.39781078647408,chili
71,57,43,24.375234625538823,72.85239771061214,6.665190228407085,98.5156775408506,chili
80,51,43,29.21280666888746,73.84419280231602,6.883503087872024,65.25261715470967,chili
98,59,52,22.13496687664994,75.71077829684324,6.700225299089551,65.59908020703402,chili
74,55,54,27.41980689230907,74.52040435151974,6.670828263920782,74.60500024595034,chili
77,42,48,22.546638327878952,79.48133083753342,6.202586322912194,61.56166195128679,chili
64,56,53,22.53164114801619,77.90423708405585,6.192477537252692,90.84524848152142,chili
96,59,52,27.48545824928995,65.27368308589249,6.3617468730293645,89.42855011718332,chili
86,58,40,22.602582736066445,76.4292358019415,6.262402702490803,81.10659499575365,chili
94,50,44,28.09261131667597,75.8067641686307,6.094194587898759,79.18005055792983,chili
69,49,44,29.41508110293468,63.90677887682239,6.446840473938164,79.295414344059,chili
76,44,58,26.82639690544028,70.7018962672793,6.718562905509383,94.25576717068424,chili
70,49,59,21.160928664832262,73.04791354945894,6.348847836695487,82.1844073250351,chili
85,45,44,24.51423897989924,74.0963917128714,6.0253179157239245,97.45772203996736,chili
92,53,48,27.09747322882413,72.65043550247718,6.3444841359706405,85.21854466300923,chili
82,46,48,22.65447415566709,60.89622812976438,6.348192886883901,70.83851274456896,chili
92,50,60,20.87209521366919,67.2633182159368,6.911933316830146,113.23899766967833,cucumber
82,40,74,24.695499555979413,69.76935250062387,6.316736679628031,80.91656671833753,cucumber
104,59,69,21.14596352375476,70.41289675370908,6.310009067907609,110.12745380357543,cucumber
99,48,60,24.357977542350405,62.60021796218436,6.3116725559232965,95.5957161321234,cucumber
98,58,69,23.353600724762,73.85181019360884,6.060362766562556,82.54869642937112,cucumber
116,52,80,22.03810795462964,67.15231217321725,6.138680130611651,90.85502478863202,cucumber
96,48,64,27.98132461078893,65.08846056730565,6.774205345683873,116.17732914798518,cucumber
117,40,61,29.78810204037808,70.49941154885278,6.231787381929333,85.23656890003224,cucumber
116,59,71,29.200897408014164,74.19322940345566,6.510149404984709,97.33645780386767,cucumber
117,52,76,29.149661318841773,63.507949777301405,6.708367590119636,118.2022192212576,cucumber
103,60,62,20.3218947291981,61.264964627586856,6.662829551385246,117.17088692970208,cucumber
93,41,77,22.12205411189085,63.97718019542296,6.0429906579898605,110.31785282728174,cucumber
85,44,68,23.563491233075474,77.96828101169211,6.1457557954640345,116.58049087045896,cucumber
88,45,80,20.865516289001533,72.76066540791992,6.039086062389048,119.60177155284902,cucumber
92,54,72,29.62693070551812,62.283206284591465,6.931456598921341,86.60717072057335,cucumber
87,53,71,21.59930623387756,64.35590333244465,6.861730245441508,116.2583064535544,cucumber
98,59,78,27.767810676953296,69.60260623496637,6.406880156931066,88.89439284480886,cucumber
93,47,63,25.288908993894974,66.461048006956,6.436887318522351,98.1509805576058,cucumber
117,48,69,25.85711088000459,70.28893389350564,6.092926785860237,106.37136199221898,cucumber
106,51,77,27.298854257428697,76.42289716960774,6.605200143452375,106.50897991657445,cucumber
90,51,73,23.19777684305713,76.99742803502187,6.13110043232149,100.4057867109859,cucumber
90,56,78,25.52229789352092,74.98500666213835,6.3396100021806445,97.12031106721444,cucumber
81,60,61,26.634114187207864,70.51205085961823,6.388875031508819,96.61017836680712,cucumber
91,53,69,23.15366633311365,71.05452554873436,6.862348544429713,112.52831100970148,cucumber
102,40,68,25.217276418573817,65.21823549933055,6.267420915879909,96.44953410406193,cucumber
87,52,75,26.06914378950691,64.12672392616817,6.839806533097515,99.24266218275854,cucumber
85,49,70,23.651529330420587,79.64499183866815,6.45758600412027,107.029865850528,cucumber
115,44,74,22.79905346267164,63.251110125956274,6.067874629459764,81.79895095874313,cucumber
85,42,69,25.178640031755386,62.33851173230021,6.539531710698835,117.34945489792112,cucumber
113,45,72,23.997481127846868,78.34505452469251,6.963132273327821,96.41015188682954,cucumber
101,45,68,26.422964913094003,75.73106173481668,6.28847102386268,96.9400924684507,cucumber
106,51,66,23.885399171224847,62.382995828605885,6.766655490168875,96.53989253976444,cucumber
112,44,76,27.842132505334536,79.55340475790209,6.339531929188666,82.98241983314333,cucumber
116,55,77,20.88185696445237,64.98272236633625,6.787633164915382,114.0939511090142,cucumber
94,47,69,23.858195998875395,72.09338658511456,6.187413513331813,109.19647776903804,cucumber
90,53,61,26.200479914335315,63.87263531601152,6.89622223104328,110.10999102545252,cucumber
91,42,71,21.50881771375657,79.2243855907654,6.171803235657588,80.36723460401454,cucumber
87,40,64,26.80941355283735,63.47953153340319,6.483000693641623,96.09040289069318,cucumber
107,52,69,21.94030643764609,67.10104478788017,6.574720593250732,105.26415952024183,cucumber
93,48,70,20.086737618576336,65.84338593522067,6.728761879657761,107.22554818255048,cucumber
83,43,64,26.549854562672948,77.96572259599641,6.40068094646839,83.2578662259357,cucumber
93,55,76,24.38575639614454,68.28120354903984,6.0480113480312765,90.26302290809788,cucumber
100,59,79,25.599528400614325,73.26735966242298,6.497953678695338,90.92270640622375,cucumber
104,54,80,28.234331253858716,75.89283823793421,6.328313593968065,106.93930684112166,cucumber
109,42,64,25.745179798509184,61.942367251267775,6.074598134262879,113.4378011196637,cucumber
93,52,72,27.90832210361782,63.97461692278964,6.955978607595108,98.011803925921,cucumber
117,56,70,22.81982393210552,63.27988037238864,6.581509072687526,118.41834989374644,cucumber
101,46,77,29.41612665573724,60.064775771062735,6.956409789676919,118.79366084400948,cucumber
104,52,62,26.117633302821204,76.04882115698433,6.038283416883849,107.71068745138108,cucumber
93,52,73,26.323847927791217,71.04237229288964,6.867305794765714,83.2144520422582,cucumber
108,45,76,26.07226307173839,74.84348341171427,6.133560273877836,115.56633716094228,cucumber
84,49,73,26.1120320161092,62.08961105336145,6.486225936832773,85.42858201224749,cucumber
86,47,65,23.273856203878,72.89082076873527,6.4475589499461865,94.06062527316442,cucumber
119,52,75,24.99126840059678,63.34578940396062,6.205586222139093,118.96869153593974,cucumber
89,41,75,27.342575612746995,73.88219120215663,6.766065110090815,102.76689647807191,cucumber
109,48,66,21.83739389399657,73.39643845155605,6.970440525907995,107.395311422004,cucumber
99,40,64,28.151214931650525,76.71414991258709,6.719469587088906,105.4586780841436,cucumber
87,48,64,24.604237537366785,76.48891532453544,6.470292117963927,93.53029234130832,cucumber
85,45,71,26.428278342308957,72.57587806664526,6.141327693318648,94.94247133739744,cucumber
92,52,74,27.719412140995598,74.38756513698421,6.271807002270507,104.38074940055915,cucumber
94,55,65,27.1556010283936,68.10435801341345,6.240119662895539,106.59023335227651,cucumber
114,48,62,25.98500503316886,75.35082916151643,6.976851824625933,111.5536541985218,cucumber
91,49,74,23.40188411893405,69.50981893302989,6.783587355121029,113.137630274781,cucumber
105,46,61,28.828452548512335,78.59365568369167,6.917321183312291,108.5720769082215,cucumber
114,55,78,23.7163934459366,72.01558576421272,6.682384262236558,105.3653927991666,cucumber
95,53,77,26.92803520340869,64.70034029750646,6.485988599086333,99.3137243838396,cucumber
94,41,76,26.31079588738765,77.60694995103873,6.393805420425519,111.15886068286407,cucumber
107,50,65,24.817291722774417,71.33443166140633,6.977632466163219,110.672145760311,cucumber
117,44,75,24.797912108371712,69.00648051453126,6.005396077026516,93.7002926936043,cucumber
97,58,70,24.213761710955524,79.70084683709217,6.982072230383784,100.68624861705388,cucumber
104,46,77,21.693325306790094,62.23162001822208,6.531705644969902,116.48904875144058,cucumber
80,56,77,28.49489497944117,72.42960118419064,6.749231042876901,91.02528624503113,cucumber
100,44,74,21.90621209778408,72.33939039796145,6.04884971290579,83.16806897522146,cucumber
118,58,71,21.07959373276545,66.22164596577561,6.086162169436491,100.12523626047248,cucumber
99,40,67,24.03922669036576,65.21604226691815,6.767456219064695,106.98250554706674,cucumber
120,55,64,20.636903371692394,70.49819892363602,6.815985852351092,114.22332408512118,cucumber
102,48,73,23.13051597886474,75.6025066550632,6.138781324716763,83.81258215744425,cucumber
83,44,64,22.534238918503203,64.27635561181818,6.187311361361792,99.752987615772,cucumber
105,44,64,24.44597736570505,63.82156254448009,6.574727562451228,107.69866637875715,cucumber
89,57,79,27.71305480511555,79.76879918615194,6.152055896017719,116.16899699747478,cucumber
87,57,60,20.837161506191737,65.58835108420266,6.443141146756454,92.83603150712877,cucumber
117,42,60,26.93266335154932,76.59412866597805,6.216359192524723,81.60253652752661,cucumber
96,60,75,21.34646347354896,63.67095486969659,6.208352404536398,88.02492444019217,cucumber
101,43,63,22.408342139618338,76.8601907724393,6.773124533994473,83.38556152856006,cucumber
91,58,76,21.00630054307621,65.93630826208008,6.667465750929945,99.08081703378396,cucumber
81,56,62,20.292410868052983,79.33688258210833,6.621463691288668,118.61835683993434,cucumber
117,47,61,26.45928981852428,75.72476105489994,6.0221558771684665,113.61843725574025,cucumber
105,41,62,27.997607936879568,79.06295481062804,6.56314969177169,94.27981230455366,cucumber
90,45,71,22.570866719584156,64.84582258114507,6.7675612598769295,105.21043100096772,cucumber
90,60,60,28.39100951864247,79.43449260656209,6.363654315169158,109.30566813590264,cucumber
82,52,79,26.24124753726236,63.72098719950382,6.289445846648131,108.21385398333908,cucumber
82,45,77,25.46366634943212,63.01646799687856,6.287293906431378,89.98856003419147,cucumber
81,57,71,28.8555125874567,72.42207355095299,6.20388025601665,102.3976825203408,cucumber
105,56,70,28.460987679174,72.4387388047766,6.286315512724999,90.36018228164062,cucumber
117,44,66,21.34805427726084,65.14418049678984,6.119226804658017,103.63921539129164,cucumber
89,54,72,22.96140560819113,73.7788784554385,6.534411696646592,99.09352318929436,cucumber
96,56,79,26.598859697597376,75.00794718656456,6.428676609017731,118.18394465718384,cucumber
109,45,65,28.380732688440627,78.0120608605909,6.345471222449695,82.42132467591739,cucumber
93,52,72,26.310531282462943,65.82015726685795,6.433627708870121,98.80571563080872,cucumber
104,46,65,22.559996052258548,63.031223281331386,6.428736097030478,82.06604579139241,cucumber
91,47,76,25.30546885457109,74.51093104514459,6.204265343351798,82.13723186777761,pumpkin
94,41,61,26.02512236204464,63.42272772509786,7.001180707750446,96.52692940304772,pumpkin
99,58,61,27.667301480666787,75.04448604185934,6.965334906570158,102.77836952069936,pumpkin
91,54,64,24.825009916863763,74.72843630215824,6.904743569840006,114.47349665345288,pumpkin
73,48,62,21.28226722766873,72.1337801794669,6.741195373152324,117.79982208551668,pumpkin
67,53,69,27.92499359433924,75.10889315059977,7.347822196775886,109.44491905753615,pumpkin
99,45,77,28.35684149130278,61.77252943632944,6.176395535752244,87.15543627893777,pumpkin
94,41,69,22.79911036485927,71.69212064216578,7.252316691687365,110.36015252507843,pumpkin
85,55,61,23.206404641666,60.91077463217221,6.911800947775259,112.68453819754563,pumpkin
68,59,72,28.620086561479763,62.18688843790496,6.674756979342111,96.68025323653944,pumpkin
72,60,77,21.56074929546188,67.19704752366299,6.621783607549027,90.90679418511417,pumpkin
83,45,62,23.11785931308517,75.02834945086278,6.490697089571983,119.66901294291456,pumpkin
74,50,62,23.36131596511724,75.65203600399542,6.5712959840546405,90.61400920275894,pumpkin
79,42,69,26.83443266637501,77.01566171147188,6.52445276045179,85.61600508080997,pumpkin
91,47,76,26.929192659369143,68.8341837963109,6.988753405618855,97.92820195772734,pumpkin
93,45,65,29.101822341942267,68.19892350542332,6.752019282739478,81.17531906927124,pumpkin
70,48,68,25.92148251082632,70.87191520959688,6.301494027414167,99.40547669094776,pumpkin
60,43,60,23.93449044540735,77.38396682033107,7.392431762615841,99.58003473225315,pumpkin
79,40,60,29.95495535390452,72.32879212525533,6.892249771322973,103.44882373431132,pumpkin
83,55,71,24.501498551280022,79.32090937721426,6.58935390532704,114.45257423971356,pumpkin
60,48,73,29.07786647094812,67.44861662777367,6.708185285555879,98.69192081828837,pumpkin
79,56,77,27.040521904013627,69.5538599167087,6.605010539270841,87.89052673624452,pumpkin
96,46,71,22.66981223145481,78.9965066438458,6.884015407703644,106.1999924121993,pumpkin
76,56,64,25.95532379143916,61.56493967911786,7.081299321928694,91.80568658809796,pumpkin
88,44,72,21.366507380289768,73.4465953785521,7.251114218649274,93.87389819959434,pumpkin
80,54,79,25.70527784614024,66.2389921658809,7.419323883057599,90.30724590167613,pumpkin
61,41,75,21.330376880611038,76.07293615601331,6.656034192640072,86.70928238516005,pumpkin
85,59,72,27.73628085264217,78.68301978850205,6.0452418077238725,91.4369054388152,pumpkin
96,50,69,25.21362767387506,69.94795199956559,7.123263411979861,105.5358542687028,pumpkin
73,59,68,29.051165371070663,76.65099184615956,6.900282239168864,115.8541112425273,pumpkin
71,54,80,24.66909934350324,66.98811789851433,6.295738498347127,96.44336020019182,pumpkin
74,56,65,22.65715171739713,77.78037919599191,6.118098815788144,112.40175273226116,pumpkin
75,57,71,25.800604005973227,69.97348172318273,6.558671757670879,93.81444145120165,pumpkin
64,48,75,20.61644193085488,62.76235809214895,6.261183528992416,80.01518527240425,pumpkin
99,60,64,23.940551442269044,78.94948122190783,6.640662903748975,116.42307448289093,pumpkin
68,54,70,29.509589668014748,67.63146561049838,6.535461271307982,99.3466665554216,pumpkin
61,41,72,29.86881827629872,64.64681648790106,6.959251234343526,84.33563387608409,pumpkin
82,58,62,24.7532342410786,75.13153829929198,6.213847805080923,110.16061294388916,pumpkin
97,52,78,27.16926372728891,65.29757579224373,6.969862568419606,99.12623749402653,pumpkin
67,58,70,22.386306227537837,75.21367875132901,6.234485902318898,112.59378535744196,pumpkin
67,46,65,22.94895813861147,77.00299134533675,6.308279358760542,85.87022621578615,pumpkin
81,41,78,23.548214465679045,61.246929739923,6.384481331522691,91.09901707655015,pumpkin
62,60,76,29.58725304397505,72.87405299057512,6.724146597668631,109.31444636403565,pumpkin
79,49,75,22.49550632405656,77.37724394986716,7.2007584670524665,100.56924931305645,pumpkin
70,41,70,28.574850240140613,79.73482848507888,6.49473567538198,81.8251043029543,pumpkin
100,47,71,22.99824328166449,73.74766674737808,6.537577454901792,94.8156283718423,pumpkin
83,49,75,28.536969342204607,67.08490829169362,6.792468837266762,119.25358827131213,pumpkin
68,54,79,22.851089982890983,68.27202212885368,7.007799230563472,104.54432504212332,pumpkin
63,43,71,29.70274960778795,71.6746824073681,7.449917135662823,82.72781659798125,pumpkin
77,47,63,20.5146247957412,63.18388906885976,7.313922560005601,114.38780839771243,pumpkin
60,52,65,24.40618558995009,61.3079328453361,6.419210789391211,89.35850535389673,pumpkin
63,55,74,27.073297513725368,74.75784264929462,6.362139420820332,97.09213677867874,pumpkin
96,44,75,20.942505013723537,61.82130831407432,7.074400759814751,80.14550571439685,pumpkin
69,40,72,29.178918833766883,68.61673355366283,6.051927555347243,109.5622476979026,pumpkin
63,48,64,28.604862491717448,74.44961824307289,7.474395513815123,94.76927419083994,pumpkin
84,60,67,22.80554827575343,78.80925051567618,7.074966331312686,100.51754472904396,pumpkin
78,41,75,27.226927446026128,63.29663616119707,6.095836231459057,111.43778053249672,pumpkin
93,46,80,20.79290015498097,69.044814046549,6.726360831580276,113.90301737148836,pumpkin
70,58,70,22.924363804232648,77.96255885688225,6.84436080595521,93.60192934149322,pumpkin
63,44,78,28.649078493004936,78.5882448670076,6.890055703254439,108.52619970357092,pumpkin
88,41,62,20.76552301221034,62.90015565492866,6.745457067403873,83.86866561294158,pumpkin
94,46,77,25.428650828084137,64.48819429477317,7.297719600133301,80.88015844375033,pumpkin
68,47,70,23.31562537425904,64.86396828334848,6.129872924575009,112.24791151821265,pumpkin
65,59,78,23.68010842180265,65.23504469998,7.035504614101633,116.61011465464487,pumpkin
100,41,61,21.04276647029656,65.38787097160528,6.958662289609337,90.12502186831456,pumpkin
91,49,75,25.0543511593418,78.93824545011711,7.290501853708971,86.59147121945014,pumpkin
65,59,74,24.398723970089623,75.22460956471339,6.116446709977904,91.00254768174251,pumpkin
78,54,76,21.11890870514941,76.51473088064503,6.592492296503586,119.66476807469252,pumpkin
84,41,68,25.6177892352984,61.90782371083984,7.073190995474572,112.00593497371224,pumpkin
99,48,66,21.2142003114955,75.66379333528941,6.323423221460085,98.1084851522342,pumpkin
81,53,62,22.22154487356819,70.19638304420523,6.0141371816123925,95.58161720726288,pumpkin
100,43,73,23.033914522142364,73.53495172492575,6.193012376412308,118.02964319347662,pumpkin
71,46,60,24.67095184766467,62.87809911275727,7.376495470633386,92.2012297165133,pumpkin
94,43,80,29.66266830151401,74.42365493315563,6.438578881326969,108.08369997104792,pumpkin
81,60,65,25.09749787471707,78.27117619262758,6.050389540069493,108.34958837740972,pumpkin
90,59,79,28.26996962434364,72.76567065403412,6.826355116119185,81.79729676282712,pumpkin
86,59,70,28.556666524428728,66.45983219656478,7.1623230639954745,99.5057303721844,pumpkin
88,41,74,26.34538729933917,65.3698359077318,6.799011674776743,97.0172449031462,pumpkin
90,43,76,27.64986887602723,74.77024535998174,7.164910151239867,90.20955605163512,pumpkin
71,48,75,27.21577057932138,69.45915994273183,6.192991608891482,95.9266956927526,pumpkin
65,46,60,21.68518138091271,77.26907402666482,6.178248282855343,89.55846381890177,pumpkin
82,55,73,24.329549699431485,71.58721154121386,6.87190377792552,103.68823380607394,pumpkin
61,49,68,22.889807663994382,63.086897402335055,7.442088817422324,106.57836772216808,pumpkin
86,56,71,29.6581085981432,74.86780342541483,7.284594275450007,107.33445592726076,pumpkin
63,50,61,21.86914333209747,79.4312845478128,7.117647172552776,94.87327801599484,pumpkin
72,48,74,25.860703722400807,69.73139909984569,6.676406651051442,81.32442421832002,pumpkin
82,46,66,26.156115577313457,64.005541393196,6.191569874597592,116.44352563056964,pumpkin
90,40,69,26.58694716830373,77.0293926270802,6.009274112318341,109.31326458497168,pumpkin
86,52,66,28.366081692834367,72.82768773230782,6.815522705094194,82.47592017094341,pumpkin
70,47,68,29.601181294575618,75.71461914982262,6.9993089710265135,88.44828560998799,pumpkin
73,53,77,29.73822721636666,65.03661553372447,6.386881508087371,110.55665297227712,pumpkin
87,55,71,27.221482359856267,72.70420619018125,6.580112281569226,113.37078632931603,pumpkin
76,45,68,26.52866018781782,60.14984750779886,6.502211698589193,99.57331293862636,pumpkin
95,56,65,20.30267633974339,67.42395441267675,6.72379863921461,102.26852439955208,pumpkin
84,58,62,27.562985094442556,73.3520435481367,7.385118565555927,110.16564776031242,pumpkin
61,58,77,24.380434706911352,67.23054322272262,6.392595026008355,91.41747879050828,pumpkin
79,60,63,29.502018666386384,60.18640823172608,6.879502800217046,117.75570321329946,pumpkin
73,59,76,21.501498083334177,60.59458957537264,6.064082932317146,112.98594361235814,pumpkin
87,42,65,23.121583891691127,66.07355067088899,6.955324135089192,101.52639629266672,pumpkin
83,46,69,24.46651954920836,74.68314225614259,6.012736487191017,92.07132477683857,pumpkin
74,40,68,20.597260247561127,60.05449666557013,6.067975405048177,119.12997075727095,squash
70,52,75,28.47346975050048,75.39456742767801,6.326738693906318,82.27679646083472,squash
60,44,66,29.47188060540138,75.16647991429666,7.377626603404341,110.1753467937386,squash
86,56,73,21.73203778438217,71.47440077815185,6.1885125517398105,81.50343282567289,squash
88,48,75,29.61332440604904,76.0631214896767,6.530788512936277,103.93655332941142,squash
69,59,70,29.91328679598436,69.92865837127161,6.544866824385782,101.99998451187116,squash
90,44,79,23.6595177165673,73.477694065452,6.476400625856651,93.07370117188086,squash
88,41,60,24.14295199993949,70.07988271107521,7.2275384333367505,94.34103218207544,squash
90,58,79,29.479012857785506,70.10179296315572,6.7671988696938925,111.06831789096708,squash
82,48,76,20.211992590433205,77.45089745211713,6.48738496290535,83.20100246149251,squash
71,46,65,28.21372183971423,75.10018793061654,6.926683954945888,118.82407285040895,squash
95,57,66,20.684192414001952,63.26691005551706,7.264366114308568,93.12859636375448,squash
65,56,70,26.53691763978681,65.89188125083916,6.113328578667379,112.79322712952656,squash
72,46,71,27.34565018697589,76.72885654111109,7.071139127144251,109.6718467182858,squash
98,45,67,26.33497835355441,72.99533382610063,6.174453280368544,99.74999124037018,squash
80,59,63,24.760234671757665,73.57028626783737,6.72600812750825,98.5395165597764,squash
67,44,80,24.82673468597042,61.26205432645591,7.262552399002899,84.12053911096427,squash
88,50,73,21.45332071136826,75.22029611746967,6.33865113806328,95.62646124342514,squash
70,57,78,21.171734038242928,70.87549635288114,7.170304575852177,88.28397206728519,squash
88,40,72,29.05761913753426,72.40745569182256,6.241984836504294,104.95956562973596,squash
88,57,76,24.70290955790232,61.99794769968593,6.506031842407208,107.6786248423443,squash
91,40,63,20.63718712133584,65.18156607718326,7.236098096683564,106.19797777175752,squash
64,51,67,20.0796744148296,77.39912692840295,7.024859690681379,89.40403867008132,squash
60,40,68,21.24667045461054,66.09918156434838,7.013325165491451,113.7805144623512,squash
75,44,80,23.927245784558888,70.3897005554182,6.856419778223729,103.72034322452016,squash
75,57,72,27.955740026364204,66.43802459270735,6.622973808483446,89.95741106962726,squash
100,59,68,28.93301152233028,75.1058418664127,6.403610419419738,117.15219458235156,squash
64,57,60,22.55284593364572,66.97722985464334,6.582374408870632,95.98645418556944,squash
64,55,68,26.07560736736965,63.33629772279125,6.387695121083075,96.29592583312076,squash
69,50,71,22.913999078479787,68.18878237978687,6.200338318219775,100.3429751532699,squash
89,58,75,23.238101373785664,72.26961527313368,6.285713387386137,104.83901955203194,squash
81,47,66,27.971613891309367,77.22391113706091,7.337279017222955,101.06086326602802,squash
82,51,77,23.85330063732972,77.15463716806696,6.3946817336939485,83.5806174225873,squash
88,57,66,22.05162325323666,69.10051138938545,6.81711841299502,114.68298285472446,squash
79,58,66,27.796434849677127,71.4907583051788,6.0444737953266205,114.75804588277028,squash
92,48,65,24.663545284727697,60.05058374676179,6.655272538513835,106.84027877693124,squash
92,56,62,22.897094462993,60.44573719731006,6.239010767627901,99.6956833778238,squash
66,45,69,21.29274619365189,64.19250638563305,6.495366131021935,80.37200390173999,squash
85,51,66,25.26665556340209,64.34398086837393,7.273246752854659,90.5401509755998,squash
72,41,75,29.85506941560203,60.68292973750334,6.000948523050402,102.63904740777184,squash
74,44,68,27.3500489698811,75.19097717400433,6.786629790917417,81.38326944947526,squash
74,43,75,26.86881427600151,68.6198454066111,6.868761315547847,101.76801640536624,squash
93,44,60,23.874535747112443,67.43131974522382,6.563874249538045,106.88128145482972,squash
61,54,76,29.47417470350674,70.23839989461752,7.226179757286383,112.3414386583748,squash
89,43,80,22.196720200311034,65.73429555857007,6.38643381822934,100.64095367576786,squash
87,50,66,29.921035558399858,70.51275823976415,7.474533538528208,94.1271176632162,squash
98,42,73,22.626142999564976,66.66651150561928,7.1657793898016,109.920475334911,squash
88,49,80,24.32971185083415,60.43070975402832,6.803073199798155,88.0219805236505,squash
87,41,69,22.797636336450324,60.02899363005951,7.485160129685663,101.8092855971232,squash
88,50,74,29.46301725055136,64.63582132964476,6.687505771138876,88.75179341212554,squash
94,48,63,24.039706143916693,79.09664075073471,6.2417546589849975,88.73547059555638,squash
75,57,67,28.258718280592163,74.93186969417975,6.371772020175028,87.90295759818113,squash
74,57,71,26.832924260963765,79.90855757293463,6.887390456986055,80.74435867106801,squash
84,45,68,27.27713624138939,61.14841120220949,7.123333331646724,81.9682266841596,squash
70,57,60,28.11741677815288,65.22567703599202,6.089439648242242,108.31504750736148,squash
